Date,VIX_VIX3M_Ratio,VIX_Close,SPX_Close,Skew,RF_Rate,Bid_Ask_Spread,SPX_Ret,realized_var,implied_var,vrp,Daily_RF
2005-06-20,0.8829869130100078,11.47,1821.06,121.29,2.976,0.00024702540244544383,-0.0007081278548971335,0.004005330474159519,0.013156090000000002,0.009150759525840484,0.00011809523809523809
2005-06-21,0.8828685258964143,11.08,1817.36,123.75,3.019,0.000247045744637058,-0.0020338505589984892,0.004042358545883352,0.012276639999999998,0.008234281454116647,0.00011980158730158731
2005-06-22,0.8854166666666667,11.05,1817.8,123.98,3.029,0.00041140412226928176,0.00024208012970475127,0.003941494024457733,0.01221025,0.008268755975542268,0.00012019841269841269
2005-06-23,0.8919117647058824,12.13,1798.49,118.55,3.06,0.0005837955047745564,-0.010679554753495727,0.005541360622638483,0.014713690000000001,0.009172329377361519,0.00012142857142857144
2005-06-24,0.877521613832853,12.18,1784.77,115.92,3.09,0.0002518574486840544,-0.0076578685601240105,0.006163460145519668,0.014835239999999998,0.00867177985448033,0.0001226190476190476
2005-06-27,0.9026676279740448,12.52,1783.45,118.02,3.1,0.0005035246727089818,-0.0007398647281915664,0.0056313440999829125,0.01567504,0.010043695900017089,0.00012301587301587303
2005-06-28,0.871331828442438,11.58,1800.07,119.31,3.132,0.0004992095848240475,0.00927586237413309,0.006704340206798925,0.01340964,0.006705299793201076,0.00012428571428571428
2005-06-29,0.8923426838514026,11.77,1797.73,118.46,3.122,0.00016686133822801794,-0.0013007951136544897,0.0062238189587483506,0.013853289999999999,0.0076294710412516484,0.00012388888888888888
2005-06-30,0.8892171344165436,12.04,1784.99,118.19,3.121,0.0008394895903291515,-0.0071119449461866015,0.005772881023908895,0.014496159999999998,0.008723278976091101,0.00012384920634920634
2005-07-01,0.8649468892261002,11.4,1789.85,123.58,3.161,0.0011713520749665374,0.0027190044836460873,0.005839255674917461,0.012996,0.0071567443250825395,0.00012543650793650794
2005-07-05,0.9012345679012345,11.68,1805.68,123.74,3.161,0.00033200531208504527,0.008805434682704519,0.006201138858034891,0.01364224,0.007441101141965109,0.00012543650793650794
2005-07-06,0.9109131403118039,12.27,1791.05,121.08,3.183,0.00025116162250397194,-0.008135212087871,0.0070604845007150654,0.015055289999999997,0.007994805499284932,0.0001263095238095238
2005-07-07,0.9024566473988439,12.49,1795.55,121.98,3.142,0.0015826079713465654,0.0025093416390443344,0.0071373029158871325,0.01560001,0.008462707084112866,0.00012468253968253966
2005-07-08,0.8882854926299456,11.45,1816.52,125.02,3.172,0.0002472901125170106,0.01161120111039118,0.00864076873824548,0.013110249999999999,0.004469481261754518,0.00012587301587301585
2005-07-11,0.8737412858249418,11.28,1827.91,121.16,3.161,0.00024603272235208215,0.006250654881322607,0.008765949174269901,0.01272384,0.003957890825730099,0.00012543650793650794
2005-07-12,0.8494957331264545,10.95,1832.15,114.08,3.204,0.0004909983633388075,0.0023169029451468324,0.00865812504129035,0.011990249999999997,0.003332124958709647,0.00012714285714285714
2005-07-13,0.8508634222919937,10.84,1833.98,117.08,3.214,0.0008162598971513226,0.000998328020005024,0.008627429873872836,0.011750559999999998,0.0031231301261271625,0.00012753968253968254
2005-07-14,0.871071716357776,10.81,1838.8,122.32,3.224,0.0016295934164426208,0.0026247163005329714,0.008628956277153058,0.01168561,0.003056653722846943,0.00012793650793650795
2005-07-15,0.8264,10.33,1840.93,122.48,3.244,0.0006512536633018421,0.0011576937644313084,0.008607510193624499,0.01067089,0.0020633798063755017,0.00012873015873015873
2005-07-18,0.8493690851735015,10.77,1830.75,120.34,3.254,0.000244927950361278,-0.005545159755324985,0.00898459102259898,0.011599289999999998,0.002614698977401018,0.0001291269841269841
2005-07-19,0.8544562551103843,10.45,1843.07,122.06,3.297,0.0004078137106969305,0.0067069405591809695,0.00922055826231759,0.01092025,0.0016996917376824097,0.00013083333333333333
2005-07-20,0.8489626556016597,10.23,1852.02,119.56,3.297,0.00040516996880200453,0.004844275783523379,0.009416097720323684,0.01046529,0.001049192279676316,0.00013083333333333333
2005-07-21,0.8651419558359622,10.97,1839.8,118.17,3.348,0.0002446283687365037,-0.006620065240826711,0.009996333832140212,0.01203409,0.0020377561678597885,0.00013285714285714284
2005-07-22,0.8490718321226796,10.52,1849.81,123.71,3.368,0.00032370316419848066,0.005426061052327134,0.010274100988429097,0.01106704,0.0007929390115709034,0.00013365079365079365
2005-07-25,0.8726415094339622,11.1,1842.85,124.87,3.388,8.116553711286803e-05,-0.0037696447774378168,0.008842692386648402,0.012321,0.0034783076133515986,0.00013444444444444444
2005-07-26,0.8756972111553785,10.99,1846.04,128.46,3.421,0.00040579474901592465,0.0017295179824658139,0.00781412879633755,0.01207801,0.00426388120366245,0.00013575396825396825
2005-07-27,0.8381877022653722,10.36,1854.72,123.21,3.389,0.0017776341305752977,0.004690936951796004,0.007846828360854654,0.01073296,0.002886131639145346,0.00013448412698412697
2005-07-28,0.8752079866888519,10.52,1865.64,122.62,3.399,0.00040123580628332987,0.0058704164974416224,0.007350091225255493,0.01106704,0.0037169487747445076,0.00013488095238095238
2005-07-29,0.8955108359133127,11.57,1851.37,121.3,3.398,0.0008080808080807621,-0.007678252201589094,0.00832101983021697,0.01338649,0.005065470169783029,0.00013484126984126984
2005-08-01,0.9103240391861341,12.08,1853.13,122.04,3.429,0.00024255164328739246,0.0009501957794150793,0.007371648734482709,0.01459264,0.007220991265517292,0.00013607142857142857
2005-08-02,0.8962623951182304,11.75,1866.28,124.73,3.472,0.0012867942737654543,0.00707104341346753,0.007701478598083055,0.013806249999999999,0.006104771401916944,0.0001377777777777778
2005-08-03,0.8968915845337377,11.83,1868.06,126.6,3.451,0.000721761097076781,0.0009533144463581596,0.007092993314855414,0.013994890000000001,0.006901896685144587,0.00013694444444444445
2005-08-04,0.9178885630498533,12.52,1854.3,123.18,3.461,0.0005657251384005591,-0.00739319285396405,0.006917239409117426,0.01567504,0.008757800590882575,0.00013734126984126985
2005-08-05,0.896551724137931,12.48,1840.19,124.87,3.512,0.00016285318785111977,-0.0076384391917773695,0.007933887040422522,0.015575040000000002,0.00764115295957748,0.00013936507936507936
2005-08-08,0.9270175438596492,13.21,1835.37,125.0,3.501,0.00032645066514316526,-0.0026227311010848364,0.006619722924330555,0.01745041,0.010830687075669445,0.00013892857142857142
2005-08-09,0.9077598828696926,12.4,1847.76,129.16,3.514,0.0005673758865247674,0.006727998597428768,0.006691733284488018,0.015375999999999999,0.00868426671551198,0.00013944444444444442
2005-08-10,0.889367816091954,12.38,1845.16,124.07,3.503,0.0012963863231242633,-0.0014081000561045173,0.006689033067670119,0.015326440000000002,0.008637406932329884,0.0001390079365079365
2005-08-11,0.9045884923525127,12.42,1858.43,126.87,3.492,0.00016153784023904385,0.00716605066274434,0.0072483191535577165,0.015425640000000001,0.008177320846442284,0.00013857142857142857
2005-08-12,0.9035460992907802,12.74,1847.31,130.28,3.512,0.0004061243552775629,-0.006001518388697886,0.007707789138721899,0.016230760000000004,0.008522970861278106,0.00013936507936507936
2005-08-15,0.9014705882352941,12.26,1852.78,121.1,3.501,0.0004037630718294275,0.0029566869913399954,0.0077891413957452,0.01503076,0.007241618604254801,0.00013892857142857142
2005-08-16,0.9434752267969295,13.52,1830.99,124.23,3.534,0.0014711892112790569,-0.01183040968403896,0.00918987613671307,0.018279039999999996,0.009089163863286927,0.00014023809523809524
2005-08-17,0.9353023909985936,13.3,1832.82,126.12,3.513,0.0010632642211589208,0.000998960181987045,0.008617012750209081,0.017689000000000003,0.009071987249790922,0.00013940476190476192
2005-08-18,0.944405348346235,13.42,1831.09,126.88,3.472,0.0004907975460122885,-0.0009443464105648522,0.008273721071863548,0.018009639999999997,0.00973591892813645,0.0001377777777777778
2005-08-19,0.9470712773465068,13.42,1832.29,131.42,3.512,0.001061267806849222,0.0006551327150991328,0.007794397217018179,0.018009639999999997,0.010215242782981818,0.00013936507936507936
2005-08-22,0.9524485450674237,13.42,1835.32,128.65,3.501,0.0004896360372122414,0.0016523025563520933,0.007430757773478392,0.018009639999999997,0.010578882226521605,0.00013892857142857142
2005-08-23,0.9528571428571428,13.34,1829.11,128.47,3.514,0.0004090481449667556,-0.0033893434694385344,0.0073999554442691065,0.01779556,0.010395604555730891,0.00013944444444444442
2005-08-24,0.9752236751548521,14.17,1817.22,129.26,3.493,0.00016503011799650155,-0.006521648968688739,0.007783219000159027,0.02007889,0.012295670999840972,0.0001386111111111111
2005-08-25,0.9628330995792427,13.73,1821.46,133.49,3.513,0.0003290285432261763,0.002330516516462913,0.007526479614286584,0.018851290000000003,0.011324810385713419,0.00013940476190476192
2005-08-26,0.9390828199863108,13.72,1810.52,135.54,3.543,0.000497017892644154,-0.0060242804674836975,0.007206362762461117,0.018823840000000005,0.011617477237538889,0.0001405952380952381
2005-08-29,0.9441340782122905,13.52,1821.56,136.64,3.563,0.0008219628472792563,0.006079179973950962,0.007310717064274399,0.018279039999999996,0.010968322935725597,0.0001413888888888889
2005-08-30,0.9400826446280992,13.65,1815.97,127.27,3.555,0.0004962779156327731,-0.0030735165898265067,0.007330274158427081,0.018632250000000003,0.011301975841572921,0.00014107142857142855
2005-08-31,0.9025787965616046,12.6,1834.48,122.61,3.503,0.0008978492429498383,0.010141302381736371,0.008065113043894834,0.015876,0.007810886956105167,0.0001390079365079365
2005-09-01,0.9215136650315348,13.15,1836.37,123.96,3.42,0.0006532745386248431,0.0010297343487233246,0.008068595029739481,0.017292250000000002,0.00922365497026052,0.00013571428571428572
2005-09-02,0.9243869209809265,13.57,1831.06,124.85,3.45,0.00032746623004507777,-0.0028957628151362593,0.0075657476998381755,0.018414490000000006,0.010848742300161831,0.0001369047619047619
2005-09-06,0.9118476727785614,12.93,1854.23,124.65,3.49,0.0001616161616162443,0.012574481410089806,0.008883651513403892,0.01671849,0.007834838486596107,0.00013849206349206348
2005-09-07,0.8981348637015782,12.52,1859.0,122.84,3.482,0.00016159004605313096,0.002569193195034735,0.008816620872319537,0.01567504,0.0068584191276804644,0.0001381746031746032
2005-09-08,0.9080056179775281,12.93,1852.0,121.89,3.461,0.0006476159637334922,-0.0037725725153193324,0.008520635225142322,0.01671849,0.008197854774857677,0.00013734126984126985
2005-09-09,0.87509130752374,11.98,1866.74,124.37,3.471,0.00024079945418791298,0.007927457791628428,0.009209525856968468,0.014352040000000002,0.005142514143031534,0.00013773809523809523
2005-09-12,0.8375269590222861,11.65,1865.45,122.2,3.481,0.00016095284081760842,-0.0006912831615599471,0.008641099994182574,0.013572250000000001,0.004931150005817427,0.00013813492063492064
2005-09-13,0.8604166666666667,12.39,1851.87,120.11,3.472,0.00016166841807449696,-0.007306371478258902,0.008864778979704545,0.015351210000000002,0.006486431020295457,0.0001377777777777778
